participant_id,activity,phase,window_id,start_time,end_time,sd_ENMO,dom_freq,energy_band_1,median_ENMO
BUFCA,escalier descente,5,2,2024-09-19T16:17:06Z,2024-09-19T16:17:10.966667Z,0.217830345794681,2.63513513513514,0.00645559681370246,-0.0154790932151348
BUFCA,escalier montee,6,1,2024-09-19T16:17:11Z,2024-09-19T16:17:19Z,0.456624321748263,1.75,0.00383056185696136,-0.132181864026853
BUFCA,escalier descente,6,1,2024-09-19T16:17:19Z,2024-09-19T16:17:29.966667Z,0.260005033879544,2.02247191011236,0.015595460380701,-0.00835567561013828
BUFCA,escalier descente,6,2,2024-09-19T16:17:24Z,2024-09-19T16:17:28.966667Z,0.237794124198448,2.43243243243243,0.000998496993323805,-0.0137208184939255
BUFCA,escalier montee,7,1,2024-09-19T16:17:30Z,2024-09-19T16:17:39Z,0.426576393672317,1.77777777777778,0.00434556647300786,-0.104758922422257
BUFCA,escalier descente,7,1,2024-09-19T16:17:39Z,2024-09-19T16:17:49.966667Z,0.230566567252192,2.19101123595506,0.00723263795719814,-0.00711915399949775
BUFCA,escalier descente,7,2,2024-09-19T16:17:44Z,2024-09-19T16:17:48.966667Z,0.206789827041454,2.43243243243243,0.000904954774255095,-0.017385220487019
BUFCA,escalier montee,8,1,2024-09-19T16:17:50Z,2024-09-19T16:17:58Z,0.437375281642996,1.625,0.00547709085600416,-0.140318292531589
BUFCA,escalier descente,8,1,2024-09-19T16:17:58Z,2024-09-19T16:18:09.966667Z,0.315535141486328,2.16346153846154,0.0279600278603623,-0.00854091067049495
BUFCA,escalier descente,8,2,2024-09-19T16:18:03Z,2024-09-19T16:18:07.966667Z,0.25497588804027,2.22972972972973,0.000431556849490963,-0.0220435000440493
BUFCA,escalier montee,9,1,2024-09-19T16:18:10Z,2024-09-19T16:18:17Z,0.466678814524749,1.71428571428571,0.00643891232962812,-0.195549871831885
BUFCA,escalier descente,9,1,2024-09-19T16:18:17Z,2024-09-19T16:18:27.966667Z,0.261021131129533,2.35955056179775,0.00427091245676267,-0.0269008899437576
BUFCA,escalier descente,9,2,2024-09-19T16:18:22Z,2024-09-19T16:18:26.966667Z,0.237494115173804,2.43243243243243,0.00129840221847367,-0.00418507252989025
CHAMA,assis immobile,1,1,2024-09-19T15:50:30Z,2024-09-19T15:50:34.966667Z,0.0370618851637064,3.64864864864865,0.0395962430875523,0.0145924750103184
CHAMA,assis immobile,1,2,2024-09-19T15:50:35Z,2024-09-19T15:50:39.966667Z,0.00366085764568346,2.02702702702703,0.00950270600086005,0.0129753098765576
CHAMA,assis immobile,1,3,2024-09-19T15:50:40Z,2024-09-19T15:50:44.966667Z,0.00339397452172627,6.08108108108108,0.00656334995891637,0.0128701486247469
CHAMA,assis immobile,1,4,2024-09-19T15:50:45Z,2024-09-19T15:50:49.966667Z,0.00360074414286856,6.08108108108108,0.126685021585406,0.0120452636375169
CHAMA,assis immobile,1,5,2024-09-19T15:50:50Z,2024-09-19T15:50:54.966667Z,0.00320366442980473,4.05405405405405,0.0962380165970925,0.0129963721932648
CHAMA,assis immobile,1,6,2024-09-19T15:50:55Z,2024-09-19T15:50:59.966667Z,0.00355195564679072,8.10810810810811,0.0418162776299685,0.0125897243114287
CHAMA,assis immobile,1,7,2024-09-19T15:51:00Z,2024-09-19T15:51:04.966667Z,0.00306150364953442,2.02702702702703,0.0239301352782259,0.0114381083132898
CHAMA,assis immobile,1,8,2024-09-19T15:51:05Z,2024-09-19T15:51:09.966667Z,0.00330754962467754,6.08108108108108,0.00597638073247571,0.0120224111156523
CHAMA,assis immobile,1,9,2024-09-19T15:51:10Z,2024-09-19T15:51:14.966667Z,0.00308728971367408,6.08108108108108,0.0319619802947211,0.0121998862232704
CHAMA,assis immobile,1,10,2024-09-19T15:51:15Z,2024-09-19T15:51:19.966667Z,0.00374616103246436,2.02702702702703,0.0147006979132642,0.0119959793949302
CHAMA,assis immobile,1,11,2024-09-19T15:51:20Z,2024-09-19T15:51:24.966667Z,0.0033774119882481,6.08108108108108,0.0213860873719869,0.0123021158856298
CHAMA,assis immobile,1,12,2024-09-19T15:51:25Z,2024-09-19T15:51:29.966667Z,0.00363817404725266,2.02702702702703,0.014692818696216,0.0117718361199483
CHAMA,assis immobile,1,13,2024-09-19T15:51:30Z,2024-09-19T15:51:34.966667Z,0.00345598543513065,6.08108108108108,0.0272761108779642,0.0120830026353175
CHAMA,assis immobile,1,14,2024-09-19T15:51:35Z,2024-09-19T15:51:39.966667Z,0.00342992689833978,6.08108108108108,0.0207151043889278,0.0118288209744279
CHAMA,assis immobile,1,15,2024-09-19T15:51:40Z,2024-09-19T15:51:44.966667Z,0.00368009404211228,2.02702702702703,0.0656787980770264,0.0116920834444186
CHAMA,assis immobile,1,16,2024-09-19T15:51:45Z,2024-09-19T15:51:49.966667Z,0.00318492613849587,4.05405405405405,0.00998692103253358,0.011608760896624
CHAMA,assis immobile,1,17,2024-09-19T15:51:50Z,2024-09-19T15:51:54.966667Z,0.00355358990814998,4.05405405405405,0.0422635680138842,0.0122612078489748
CHAMA,assis immobile,1,18,2024-09-19T15:51:55Z,2024-09-19T15:51:59.966667Z,0.0036705976218385,6.08108108108108,0.00997570254200444,0.0118721228361105
CHAMA,assis immobile,1,19,2024-09-19T15:52:00Z,2024-09-19T15:52:04.966667Z,0.00361660965983357,6.08108108108108,0.0392195865390551,0.0118903085799222
CHAMA,assis immobile,1,20,2024-09-19T15:52:05Z,2024-09-19T15:52:09.966667Z,0.00368770785608283,4.05405405405405,0.00184092531421279,0.0121837777018233
CHAMA,assis immobile,1,21,2024-09-19T15:52:10Z,2024-09-19T15:52:14.966667Z,0.00374903740248494,4.05405405405405,0.0308316486307423,0.0116326336330564
CHAMA,assis immobile,1,22,2024-09-19T15:52:15Z,2024-09-19T15:52:19.966667Z,0.00374697380726679,4.05405405405405,0.0121126746359021,0.012027595102723
CHAMA,assis immobile,1,23,2024-09-19T15:52:20Z,2024-09-19T15:52:24.966667Z,0.00303462351084109,4.05405405405405,0.0109035468135339,0.0120950254430864
CHAMA,assis immobile,1,24,2024-09-19T15:52:25Z,2024-09-19T15:52:29.966667Z,0.00361744654800085,6.08108108108108,0.0328160470641784,0.0126065499832878
CHAMA,assis immobile,1,25,2024-09-19T15:52:30Z,2024-09-19T15:52:34.966667Z,0.00376331322304265,4.05405405405405,0.011295421861485,0.0121098204495217
CHAMA,assis immobile,1,26,2024-09-19T15:52:35Z,2024-09-19T15:52:39.966667Z,0.00327844861233764,6.08108108108108,0.00379021697392218,0.0117951866832053
CHAMA,assis immobile,1,27,2024-09-19T15:52:40Z,2024-09-19T15:52:44.966667Z,0.00350779648334276,6.08108108108108,0.0293680369887509,0.0121814366554301
CHAMA,assis immobile,1,28,2024-09-19T15:52:45Z,2024-09-19T15:52:49.966667Z,0.00328222000546291,4.05405405405405,0.0759132395595852,0.0121704804747982
CHAMA,assis immobile,1,29,2024-09-19T15:52:50Z,2024-09-19T15:52:54.966667Z,0.00323187672296018,3.04054054054054,0.032821555238171,0.0120863244632441
CHAMA,assis immobile,1,30,2024-09-19T15:52:55Z,2024-09-19T15:52:59.966667Z,0.00380518206377373,6.08108108108108,0.0198518217072431,0.011948447908171
CHAMA,assis immobile,1,31,2024-09-19T15:53:00Z,2024-09-19T15:53:04.966667Z,0.00393298838770499,4.05405405405405,0.0667150113286875,0.0111725305292749
CHAMA,assis immobile,1,32,2024-09-19T15:53:05Z,2024-09-19T15:53:09.966667Z,0.0036400625324555,6.08108108108108,0.0212639556765088,0.0109864327668037
CHAMA,assis immobile,1,33,2024-09-19T15:53:10Z,2024-09-19T15:53:14.966667Z,0.00339434890629228,6.08108108108108,0.0811696806176803,0.0114992319874367
CHAMA,assis immobile,1,34,2024-09-19T15:53:15Z,2024-09-19T15:53:19.966667Z,0.00371020099598141,4.05405405405405,0.0214271974780857,0.0116509897848143
CHAMA,assis immobile,1,35,2024-09-19T15:53:20Z,2024-09-19T15:53:24.966667Z,0.00316588367359977,4.05405405405405,0.0695937598110288,0.0107686887064659
CHAMA,assis immobile,1,36,2024-09-19T15:53:25Z,2024-09-19T15:53:29.966667Z,0.0427747715575635,1.01351351351351,0.113986981895928,0.011341741536119
CHAMA,debout immobile,1,1,2024-09-19T15:54:00Z,2024-09-19T15:54:04.966667Z,0.0030290266799004,4.05405405405405,0.003060594953914,0.00239122419419069
CHAMA,debout immobile,1,2,2024-09-19T15:54:05Z,2024-09-19T15:54:09.966667Z,0.00317226576998251,2.02702702702703,0.0326753426362364,0.00280044283610303
CHAMA,debout immobile,1,3,2024-09-19T15:54:10Z,2024-09-19T15:54:14.966667Z,0.00284032000359067,6.08108108108108,0.0455757950972492,0.00280722184565296
CHAMA,debout immobile,1,4,2024-09-19T15:54:15Z,2024-09-19T15:54:19.966667Z,0.0027868184332019,4.05405405405405,0.0438739314245558,0.00257087374791465
CHAMA,debout immobile,1,5,2024-09-19T15:54:20Z,2024-09-19T15:54:24.966667Z,0.00289913253348193,6.08108108108108,0.0507770452197783,0.00235284746732434
CHAMA,debout immobile,1,6,2024-09-19T15:54:25Z,2024-09-19T15:54:29.966667Z,0.00293369787240016,2.02702702702703,0.0184029430540783,0.00258861838346769
CHAMA,debout immobile,1,7,2024-09-19T15:54:30Z,2024-09-19T15:54:34.966667Z,0.00293517626966478,6.08108108108108,0.0097729212701292,0.00272994889946421
CHAMA,debout immobile,1,8,2024-09-19T15:54:35Z,2024-09-19T15:54:39.966667Z,0.00311334307566075,2.02702702702703,0.0404854740201875,0.00244955500720334
CHAMA,debout immobile,1,9,2024-09-19T15:54:40Z,2024-09-19T15:54:44.966667Z,0.00291472692203117,4.05405405405405,0.0121419539817112,0.00207695313937106
CHAMA,debout immobile,1,10,2024-09-19T15:54:45Z,2024-09-19T15:54:49.966667Z,0.0028706492102509,4.05405405405405,0.024025196062648,0.00286812353211585
CHAMA,debout immobile,1,11,2024-09-19T15:54:50Z,2024-09-19T15:54:54.966667Z,0.00288004564530393,6.08108108108108,0.0159748605730339,0.00229187869309977
CHAMA,debout immobile,1,12,2024-09-19T15:54:55Z,2024-09-19T15:54:59.966667Z,0.00331310341688705,6.08108108108108,0.0103443627344143,0.00268629716213042
CHAMA,debout immobile,1,13,2024-09-19T15:55:00Z,2024-09-19T15:55:04.966667Z,0.00291514652524958,4.05405405405405,0.012838883470427,0.00265548257930104
CHAMA,debout immobile,1,14,2024-09-19T15:55:05Z,2024-09-19T15:55:09.966667Z,0.00309171792479431,2.02702702702703,0.0110433608489442,0.00274957213954341
CHAMA,debout immobile,1,15,2024-09-19T15:55:10Z,2024-09-19T15:55:14.966667Z,0.00286353142582055,4.05405405405405,0.0236186299591423,0.00258417879756367
CHAMA,debout immobile,1,16,2024-09-19T15:55:15Z,2024-09-19T15:55:19.966667Z,0.00295642441820017,2.02702702702703,0.0204302281560499,0.00241309183392424
CHAMA,debout immobile,1,17,2024-09-19T15:55:20Z,2024-09-19T15:55:24.966667Z,0.00288866039250555,6.08108108108108,0.0102792550884608,0.00231076303101785
CHAMA,debout immobile,1,18,2024-09-19T15:55:25Z,2024-09-19T15:55:29.966667Z,0.00269545790857338,4.05405405405405,0.016868933603794,0.00263212472488805
CHAMA,debout immobile,1,19,2024-09-19T15:55:30Z,2024-09-19T15:55:34.966667Z,0.00302689700190164,2.02702702702703,0.0295668692950529,0.00268136564141186
CHAMA,debout immobile,1,20,2024-09-19T15:55:35Z,2024-09-19T15:55:39.966667Z,0.00319311346096713,4.05405405405405,0.0137189975042264,0.00255819514916344
CHAMA,debout immobile,1,21,2024-09-19T15:55:40Z,2024-09-19T15:55:44.966667Z,0.00261887085091953,4.05405405405405,0.0626880995822705,0.00261530402699461
CHAMA,debout immobile,1,22,2024-09-19T15:55:45Z,2024-09-19T15:55:49.966667Z,0.00290237979883846,4.05405405405405,0.0139363367089267,0.00213322628673984
CHAMA,debout immobile,1,23,2024-09-19T15:55:50Z,2024-09-19T15:55:54.966667Z,0.00298154872119791,6.08108108108108,0.0381547301493348,0.00272252132152961
CHAMA,debout immobile,1,24,2024-09-19T15:55:55Z,2024-09-19T15:55:59.966667Z,0.00263140980509518,6.08108108108108,0.00577740700607762,0.00275543411034529
CHAMA,debout immobile,1,25,2024-09-19T15:56:00Z,2024-09-19T15:56:04.966667Z,0.00298263399443055,6.08108108108108,0.0188910988132161,0.00254260530338468
CHAMA,debout immobile,1,26,2024-09-19T15:56:05Z,2024-09-19T15:56:09.966667Z,0.00285520795360151,8.10810810810811,0.0163275802089407,0.00287656401331204
CHAMA,debout immobile,1,27,2024-09-19T15:56:10Z,2024-09-19T15:56:14.966667Z,0.00270307183374534,2.02702702702703,0.0298287598878249,0.00289108610829214
CHAMA,debout immobile,1,28,2024-09-19T15:56:15Z,2024-09-19T15:56:19.966667Z,0.00277094536952537,2.02702702702703,0.013291190590438,0.00288263110263665
CHAMA,debout immobile,1,29,2024-09-19T15:56:20Z,2024-09-19T15:56:24.966667Z,0.00277378061171934,4.05405405405405,0.0140924006281757,0.0026570814892195
CHAMA,debout immobile,1,30,2024-09-19T15:56:25Z,2024-09-19T15:56:29.966667Z,0.00273662458909624,2.02702702702703,0.0209367564537762,0.00292891340077861
CHAMA,debout immobile,1,31,2024-09-19T15:56:30Z,2024-09-19T15:56:34.966667Z,0.00297852372922168,6.08108108108108,0.00623550321893886,0.00215148796610609
CHAMA,debout immobile,1,32,2024-09-19T15:56:35Z,2024-09-19T15:56:39.966667Z,0.00286605129944953,2.02702702702703,0.0364974435288471,0.00263245901095743
CHAMA,debout immobile,1,33,2024-09-19T15:56:40Z,2024-09-19T15:56:44.966667Z,0.0036478349149307,6.08108108108108,0.0111501763269123,0.00217084630479736
CHAMA,debout immobile,1,34,2024-09-19T15:56:45Z,2024-09-19T15:56:49.966667Z,0.00372760041889988,6.08108108108108,0.019470934005156,0.00260263051998211
CHAMA,debout immobile,1,35,2024-09-19T15:56:50Z,2024-09-19T15:56:54.966667Z,0.00326273200387071,6.08108108108108,0.00750183635686599,0.00245421026377024
CHAMA,debout immobile,1,36,2024-09-19T15:56:55Z,2024-09-19T15:56:59.966667Z,0.00322062918262252,6.08108108108108,0.00506720475254581,0.002331410348129
CHAMA,marche spontanee,1,1,2024-09-19T15:57:30Z,2024-09-19T15:57:34.966667Z,0.306805912743705,2.02702702702703,0.00259569810560345,-0.06586052240819
CHAMA,marche spontanee,1,2,2024-09-19T15:57:35Z,2024-09-19T15:57:39.966667Z,0.291711981755184,2.02702702702703,0.000522242903834458,-0.0493153978532097
CHAMA,marche spontanee,1,3,2024-09-19T15:57:40Z,2024-09-19T15:57:44.966667Z,0.289549184259274,2.02702702702703,0.00105599882922454,-0.0530143716781418
CHAMA,marche spontanee,1,4,2024-09-19T15:57:45Z,2024-09-19T15:57:49.966667Z,0.272319894804196,2.02702702702703,0.00040793490064451,-0.0494961345019224
CHAMA,marche spontanee,1,5,2024-09-19T15:57:50Z,2024-09-19T15:57:54.966667Z,0.303041768793659,2.02702702702703,0.00250882193159112,-0.0347820177624083
CHAMA,marche spontanee,1,6,2024-09-19T15:57:55Z,2024-09-19T15:57:59.966667Z,0.330880606065461,2.02702702702703,0.00248442040695215,-0.0326029870334925
CHAMA,marche spontanee,1,7,2024-09-19T15:58:00Z,2024-09-19T15:58:04.966667Z,0.266396386521681,2.02702702702703,0.000871253620551282,-0.0477973275971209
CHAMA,marche spontanee,1,8,2024-09-19T15:58:05Z,2024-09-19T15:58:09.966667Z,0.335973681724066,2.02702702702703,0.00272792230092001,-0.0447858552417863
CHAMA,marche spontanee,1,9,2024-09-19T15:58:10Z,2024-09-19T15:58:14.966667Z,0.338959980985514,2.02702702702703,0.0123479021057391,-0.00455806795732738
CHAMA,marche spontanee,1,10,2024-09-19T15:58:15Z,2024-09-19T15:58:19.966667Z,0.344287719295346,2.02702702702703,0.0084185559909991,-0.0456361071959044
CHAMA,marche spontanee,1,11,2024-09-19T15:58:20Z,2024-09-19T15:58:24.966667Z,0.346327070693863,2.02702702702703,0.00812283635974343,-0.00949880625667632
CHAMA,marche spontanee,1,12,2024-09-19T15:58:25Z,2024-09-19T15:58:29.966667Z,0.323850854621689,2.02702702702703,0.0008808773254066,0.00530294014057281
CHAMA,marche spontanee,1,13,2024-09-19T15:58:30Z,2024-09-19T15:58:34.966667Z,0.302871061215521,2.02702702702703,0.000908437433750613,-0.0531347132261041
CHAMA,marche spontanee,1,14,2024-09-19T15:58:35Z,2024-09-19T15:58:39.966667Z,0.31345594062918,2.02702702702703,0.0013120323189496,-0.0581468252363862
CHAMA,marche spontanee,1,15,2024-09-19T15:58:40Z,2024-09-19T15:58:44.966667Z,0.322007610099862,2.22972972972973,0.000187084140538829,-0.0308375386660511
CHAMA,marche spontanee,1,16,2024-09-19T15:58:45Z,2024-09-19T15:58:49.966667Z,0.354919762133739,2.02702702702703,0.000643224104137389,-0.0215969241416245
CHAMA,marche spontanee,1,17,2024-09-19T15:58:50Z,2024-09-19T15:58:54.966667Z,0.365822746897217,2.22972972972973,0.000521840401211003,-0.0523717001605483
CHAMA,marche spontanee,1,18,2024-09-19T15:58:55Z,2024-09-19T15:58:59.966667Z,0.329866132899165,2.02702702702703,0.00120093360055532,-0.0396298086753247
CHAMA,marche spontanee,1,19,2024-09-19T15:59:00Z,2024-09-19T15:59:04.966667Z,0.329120896723167,2.02702702702703,0.0040425021766831,-0.030049585252905
CHAMA,marche spontanee,1,20,2024-09-19T15:59:05Z,2024-09-19T15:59:09.966667Z,0.32312132335275,2.02702702702703,0.000213247711138639,-0.0356150566018835
CHAMA,marche spontanee,1,21,2024-09-19T15:59:10Z,2024-09-19T15:59:14.966667Z,0.310857392858094,2.02702702702703,0.00349514068384563,-0.0234726990285499
CHAMA,marche spontanee,1,22,2024-09-19T15:59:15Z,2024-09-19T15:59:19.966667Z,0.295224644234497,2.02702702702703,0.000832374327743176,-0.0107978037526287
CHAMA,marche spontanee,1,23,2024-09-19T15:59:20Z,2024-09-19T15:59:24.966667Z,0.320819481731228,2.02702702702703,0.00113577398357318,-0.0354331882563119
CHAMA,marche spontanee,1,24,2024-09-19T15:59:25Z,2024-09-19T15:59:29.966667Z,0.31340270585637,2.02702702702703,0.0018508052235333,-0.0340424336647524
CHAMA,marche spontanee,1,25,2024-09-19T15:59:30Z,2024-09-19T15:59:34.966667Z,0.300922953123546,2.22972972972973,0.00198507645381254,-0.0316093666638356
CHAMA,marche spontanee,1,26,2024-09-19T15:59:35Z,2024-09-19T15:59:39.966667Z,0.286551748273531,2.02702702702703,0.00248009480058917,-0.047532270287328
CHAMA,marche spontanee,1,27,2024-09-19T15:59:40Z,2024-09-19T15:59:44.966667Z,0.297573319920365,2.02702702702703,0.000245289452466835,-0.0504966457013216
CHAMA,marche spontanee,1,28,2024-09-19T15:59:45Z,2024-09-19T15:59:49.966667Z,0.292471516136216,2.02702702702703,0.000772323615007864,-0.0523873096596028
CHAMA,marche spontanee,1,29,2024-09-19T15:59:50Z,2024-09-19T15:59:54.966667Z,0.33692738214423,2.02702702702703,0.00275380376594302,-0.0334249411103262
CHAMA,marche spontanee,1,30,2024-09-19T15:59:55Z,2024-09-19T15:59:59.966667Z,0.41307656883972,2.02702702702703,0.00642381401977816,0.0171428581406419
CHAMA,marche spontanee,1,31,2024-09-19T16:00:00Z,2024-09-19T16:00:04.966667Z,0.321128484972462,2.02702702702703,0.00452432305522152,-0.0449248265617804
CHAMA,marche spontanee,1,32,2024-09-19T16:00:05Z,2024-09-19T16:00:09.966667Z,0.338995747718205,2.02702702702703,0.00338460728417419,-0.0494251832460225
CHAMA,marche spontanee,1,33,2024-09-19T16:00:10Z,2024-09-19T16:00:14.966667Z,0.314259247174109,2.02702702702703,0.00125373426442331,-0.0563369307173278
CHAMA,marche spontanee,1,34,2024-09-19T16:00:15Z,2024-09-19T16:00:19.966667Z,0.33067176353859,2.02702702702703,0.006719688638407,-0.0627047435801214
CHAMA,marche spontanee,1,35,2024-09-19T16:00:20Z,2024-09-19T16:00:24.966667Z,0.298299084782112,2.02702702702703,0.000414855463397312,-0.046492494494859
CHAMA,marche spontanee,1,36,2024-09-19T16:00:25Z,2024-09-19T16:00:29.966667Z,0.308000724386885,2.02702702702703,0.00103422973526428,-0.00535858737062284
CHAMA,marche lente,1,1,2024-09-19T16:01:00Z,2024-09-19T16:01:04.966667Z,0.0922743083696242,3.85135135135135,0.00314702806701605,-0.012370417884957
CHAMA,marche lente,1,2,2024-09-19T16:01:05Z,2024-09-19T16:01:09.966667Z,0.116313045532106,2.63513513513514,0.0090881354044436,-0.0169653747939253
CHAMA,marche lente,1,3,2024-09-19T16:01:10Z,2024-09-19T16:01:14.966667Z,0.123602974865866,4.05405405405405,0.000246230851326591,-0.0233098341707415
CHAMA,marche lente,1,4,2024-09-19T16:01:15Z,2024-09-19T16:01:19.966667Z,0.126578543399317,4.05405405405405,0.00411531899875411,-0.0269416101692026
CHAMA,marche lente,1,5,2024-09-19T16:01:20Z,2024-09-19T16:01:24.966667Z,0.148702288130431,4.05405405405405,0.00256902340188321,-0.0188659202146252
CHAMA,marche lente,1,6,2024-09-19T16:01:25Z,2024-09-19T16:01:29.966667Z,0.167563029716455,1.41891891891892,0.00166022159436693,-0.0120916291668126
CHAMA,marche lente,1,7,2024-09-19T16:01:30Z,2024-09-19T16:01:34.966667Z,0.129802497612351,1.41891891891892,0.00534467052642671,-0.0119932010192485
CHAMA,marche lente,1,8,2024-09-19T16:01:35Z,2024-09-19T16:01:39.966667Z,0.169111411274135,1.41891891891892,0.00110078022700068,-0.0342774555064571
CHAMA,marche lente,1,9,2024-09-19T16:01:40Z,2024-09-19T16:01:44.966667Z,0.138240627963849,1.41891891891892,0.0126013881260106,-0.0345141123349745
CHAMA,marche lente,1,10,2024-09-19T16:01:45Z,2024-09-19T16:01:49.966667Z,0.126571995979075,4.05405405405405,0.00213811734984716,-0.0281977991558401
CHAMA,marche lente,1,11,2024-09-19T16:01:50Z,2024-09-19T16:01:54.966667Z,0.132346198954682,1.41891891891892,0.000474433986006063,-0.026791435416357
CHAMA,marche lente,1,12,2024-09-19T16:01:55Z,2024-09-19T16:01:59.966667Z,0.0941886980675304,1.21621621621622,0.000272355299424528,-0.0166005169731542
CHAMA,marche lente,1,13,2024-09-19T16:02:00Z,2024-09-19T16:02:04.966667Z,0.0919386245634387,1.21621621621622,0.000657775653709764,-0.00712625351352786
CHAMA,marche lente,1,14,2024-09-19T16:02:05Z,2024-09-19T16:02:09.966667Z,0.0803848140639362,1.21621621621622,0.0015843627536453,-0.0152393450440083
CHAMA,marche lente,1,15,2024-09-19T16:02:10Z,2024-09-19T16:02:14.966667Z,0.0990091641939206,3.85135135135135,0.00826132466493866,-0.0147858923941792
CHAMA,marche lente,1,16,2024-09-19T16:02:15Z,2024-09-19T16:02:19.966667Z,0.110776932739859,4.05405405405405,0.00543319574551867,-0.0192522995483274
CHAMA,marche lente,1,17,2024-09-19T16:02:20Z,2024-09-19T16:02:24.966667Z,0.112729056228722,4.05405405405405,0.00208211235886147,-0.020944580213376
CHAMA,marche lente,1,18,2024-09-19T16:02:25Z,2024-09-19T16:02:29.966667Z,0.114231339029453,4.25675675675676,0.000152678708967269,-0.0175776671435739
CHAMA,marche lente,1,19,2024-09-19T16:02:30Z,2024-09-19T16:02:34.966667Z,0.102173888898947,4.05405405405405,0.00570435128680263,-0.0178071035809433
CHAMA,marche lente,1,20,2024-09-19T16:02:35Z,2024-09-19T16:02:39.966667Z,0.107828905808107,3.85135135135135,0.00335311616595077,-0.0160837130557102
CHAMA,marche lente,1,21,2024-09-19T16:02:40Z,2024-09-19T16:02:44.966667Z,0.105686217645314,2.63513513513514,0.00129020874874216,-0.0168964307797495
CHAMA,marche lente,1,22,2024-09-19T16:02:45Z,2024-09-19T16:02:49.966667Z,0.1145507945808,4.25675675675676,0.00281858603091988,-0.0191501007450852
CHAMA,marche lente,1,23,2024-09-19T16:02:50Z,2024-09-19T16:02:54.966667Z,0.111394738351617,1.41891891891892,0.00173017707496207,-0.0163207405301637
CHAMA,marche lente,1,24,2024-09-19T16:02:55Z,2024-09-19T16:02:59.966667Z,0.111065502698816,3.85135135135135,0.00550199336872298,-0.0169440948449757
CHAMA,marche lente,1,25,2024-09-19T16:03:00Z,2024-09-19T16:03:04.966667Z,0.124593010157553,4.05405405405405,0.00255415028864299,-0.0176495982918496
CHAMA,marche lente,1,26,2024-09-19T16:03:05Z,2024-09-19T16:03:09.966667Z,0.103332689649748,4.05405405405405,0.000534055779901314,-0.0113064548193383
CHAMA,marche lente,1,27,2024-09-19T16:03:10Z,2024-09-19T16:03:14.966667Z,0.0993649347822479,3.85135135135135,0.00305413356149574,-0.0158496446419157
CHAMA,marche lente,1,28,2024-09-19T16:03:15Z,2024-09-19T16:03:19.966667Z,0.107568595890428,2.43243243243243,0.000250845968720889,-0.0124080546481268
CHAMA,marche lente,1,29,2024-09-19T16:03:20Z,2024-09-19T16:03:24.966667Z,0.0837365995760762,1.21621621621622,5.69963497668109e-05,-0.0135991502929295
CHAMA,marche lente,1,30,2024-09-19T16:03:25Z,2024-09-19T16:03:29.966667Z,0.0910911135860052,1.21621621621622,0.000690196890730937,-0.0148632094180933
CHAMA,marche lente,1,31,2024-09-19T16:03:30Z,2024-09-19T16:03:34.966667Z,0.0780504988961539,1.21621621621622,0.000547835835515134,-0.0165208476868814
CHAMA,marche lente,1,32,2024-09-19T16:03:35Z,2024-09-19T16:03:39.966667Z,0.0729350134435629,1.21621621621622,0.00229248496551924,-0.00822915864813773
CHAMA,marche lente,1,33,2024-09-19T16:03:40Z,2024-09-19T16:03:44.966667Z,0.0822062236627793,1.21621621621622,0.000427753314976916,-0.0130733069118073
CHAMA,marche lente,1,34,2024-09-19T16:03:45Z,2024-09-19T16:03:49.966667Z,0.0681818924597483,3.44594594594595,0.00531932992435905,-0.005784873909704
CHAMA,marche lente,1,35,2024-09-19T16:03:50Z,2024-09-19T16:03:54.966667Z,0.0689588315423091,1.21621621621622,0.0122667024191552,-0.0113654926247433
CHAMA,marche lente,1,36,2024-09-19T16:03:55Z,2024-09-19T16:03:59.966667Z,0.0706069629962391,4.45945945945946,0.0060718792881916,0.000776155060778438
CHAMA,marche rapide,1,1,2024-09-19T16:04:30Z,2024-09-19T16:04:34.966667Z,0.468876268458703,2.22972972972973,0.000375901015790637,0.074851043948759
CHAMA,marche rapide,1,2,2024-09-19T16:04:35Z,2024-09-19T16:04:39.966667Z,0.484523343150736,2.22972972972973,0.00030724404348336,0.10427438962044
CHAMA,marche rapide,1,3,2024-09-19T16:04:40Z,2024-09-19T16:04:44.966667Z,0.495888407293175,2.22972972972973,0.000845997805828241,0.0643453568104379
CHAMA,marche rapide,1,4,2024-09-19T16:04:45Z,2024-09-19T16:04:49.966667Z,0.480689572003609,2.22972972972973,0.00151364139288678,0.00706091002275333
CHAMA,marche rapide,1,5,2024-09-19T16:04:50Z,2024-09-19T16:04:54.966667Z,0.469650752113943,2.22972972972973,0.00925377041205379,0.0282844276820918
CHAMA,marche rapide,1,6,2024-09-19T16:04:55Z,2024-09-19T16:04:59.966667Z,0.475997731135226,2.22972972972973,0.000691478980224692,0.0864478811894058
CHAMA,marche rapide,1,7,2024-09-19T16:05:00Z,2024-09-19T16:05:04.966667Z,0.519388080744817,2.22972972972973,9.14424474239664e-05,0.0726729872747548
CHAMA,marche rapide,1,8,2024-09-19T16:05:05Z,2024-09-19T16:05:09.966667Z,0.495231081673031,2.22972972972973,0.000565946092269889,0.0519870093893285
CHAMA,marche rapide,1,9,2024-09-19T16:05:10Z,2024-09-19T16:05:14.966667Z,0.511600704972079,2.22972972972973,0.000372668946133792,0.0456685604458119
